OBJECTID,ZCTA5CE10,Zip,PopOver5,EngOnly,Spanish,Indo_Euro,Asian,Other,PovPop,Under50,Under100,Under130,Under200,Ineligible,Adj_Denom,CalFresh,PRI_Code,Elig_Non_R
1345,95439,95439,789,457,290,34,8,0,816,162,205,250.64,259,28.80522,221.83478,80,25.0 - 49.9,141.83478
1280,90001,90001,52812,7106,45562,17,74,53,57846,7572,18902,26741.52,39501,7733.38284,19008.13716,14601,50.0 - 79.9,4407.13716
1382,90222,90222,29131,10075,18711,27,233,85,31828,3793,9212,13357.76,20046,3189.19018,10168.56982,6251,50.0 - 79.9,3917.56982
1385,90240,90240,24707,7345,15181,486,1484,211,26202,316,1443,2363.92,5425,678.9957,1684.9243,1471,80.0 - 100.0,213.9243
1447,90623,90623,15137,8716,1133,918,4022,348,15811,505,1144,2223.52,3257,256.45858,1967.06142,682,25.0 - 49.9,1285.06142
1486,90710,90710,26161,11369,9771,736,3882,403,27887,2417,4757,6552,11081,1216.48414,5335.51586,2636,25.0 - 49.9,2699.51586
1293,90015,90015,18122,4463,11061,312,2061,225,19258,3560,7366,9507.68,12426,2487.9011,7019.7789,3022,25.0 - 49.9,3997.7789
1653,94109,94109,54903,36185,3906,3705,9774,1333,55117,3554,7465,9595.04,15336,2183.224,7411.816,2468,25.0 - 49.9,4943.816
1177,91401,91401,38220,15522,14804,5578,1466,850,40908,3185,9082,12933.44,18732,2364.9903,10568.4497,4374,25.0 - 49.9,6194.4497
1378,90061,90061,24682,9655,14862,32,104,29,26836,4030,8926,11254.88,16318,3266.40774,7988.47226,6092,50.0 - 79.9,1896.47226
1099,91340,91340,33161,6476,26102,261,267,55,35210,2178,6246,8564.4,16278,2202.30898,6362.09102,4350,50.0 - 79.9,2012.09102
1281,90002,90002,47142,12713,34048,93,262,26,51590,8383,18302,24163.36,34629,6711.58614,17451.77386,12931,50.0 - 79.9,4520.77386
1266,95680,95680,278,35,243,0,0,0,278,102,102,106.08,269,10.18292,95.89708,29,25.0 - 49.9,66.89708
1409,90292,90292,21418,15038,1717,2547,1321,795,22473,1589,3115,3424.72,4523,234.47522,3190.24478,362,0 - 24.9,2828.24478
1663,94117,94117,41623,34227,1948,3007,2100,341,40093,2111,3783,4794.4,6547,604.30626,4190.09374,1035,0 - 24.9,3155.09374
1659,92007,92007,11131,10208,568,208,112,35,11918,382,725,972.4,2021,100.72306,871.67694,227,25.0 - 49.9,644.67694
1353,90063,90063,50127,5100,44476,27,486,38,53773,4310,13729,18009.68,31749,5613.71028,12395.96972,9134,50.0 - 79.9,3261.96972
1180,91405,91405,50629,11430,29158,6151,3244,646,53992,5474,13599,18938.4,29899,4964.86552,13973.53448,9367,50.0 - 79.9,4606.53448
1077,91980,91980,595,0,595,0,0,0,595,79,79,82.16,79,73.56322,8.59678,230,Over 100 (Data Error),0
1140,91377,91377,13912,10913,502,752,1376,369,14863,367,676,1022.32,1460,51.31338,971.00662,143,0 - 24.9,828.00662
1185,91501,91501,19011,8324,2010,6867,1227,583,20063,1042,3053,4366.96,6315,736.61182,3630.34818,1414,25.0 - 49.9,2216.34818
1425,90303,90303,23317,9540,13048,378,198,153,25007,2283,6597,8979.36,12691,2103.71334,6875.64666,3722,50.0 - 79.9,3153.64666
1094,92322,92322,598,555,43,0,0,0,696,117,117,197.6,344,10.9,186.7,65,25.0 - 49.9,121.7
1399,90266,90266,33440,28504,1656,1479,1662,139,35527,735,1305,1650.48,3237,80.06846,1570.41154,154,0 - 24.9,1416.41154
1588,93728,93728,14084,8605,4983,78,400,18,15600,3068,5956,6899.36,9444,1453.27388,5446.08612,5784,Over 100 (Data Error),0
1389,90247,90247,44473,17975,17968,264,7683,583,47123,2992,9134,12845.04,20770,2825.96154,10019.07846,5083,50.0 - 79.9,4936.07846
1310,90033,90033,45213,4412,38634,259,1908,0,48100,8096,18025,24002.16,34249,5743.237,18258.923,9507,50.0 - 79.9,8751.923
1627,94030,94030,21399,10623,1713,1068,7741,254,22282,417,1187,1486.16,2969,161.25444,1324.90556,412,25.0 - 49.9,912.90556
1016,95817,95817,13296,10221,1668,530,838,39,13701,2144,4212,5109.52,7318,863.88848,4245.63152,2409,50.0 - 79.9,1836.63152
1282,90003,90003,63484,16489,46540,104,147,204,69830,9995,24556,35618.96,50706,10075.64124,25543.31876,18151,50.0 - 79.9,7392.31876
1287,90008,90008,30349,22226,6791,204,765,363,31970,2506,6769,9474.4,14175,2574.5149,6899.8851,5353,50.0 - 79.9,1546.8851
1395,90260,90260,33335,12928,15847,1016,3216,328,35465,1798,5188,8127.6,16336,1674.40222,6453.19778,2883,25.0 - 49.9,3570.19778
1429,90402,90402,11153,9055,466,919,488,225,11393,487,847,1146.08,1526,44.18046,1101.89954,65,0 - 24.9,1036.89954
1283,90004,90004,59227,16058,27853,2226,12970,120,62968,5025,12919,18588.96,32535,5029.31082,13559.64918,6431,25.0 - 49.9,7128.64918
1638,94065,94065,11675,7023,592,1282,2643,135,12626,185,332,404.56,863,30.992,373.568,95,25.0 - 49.9,278.568
1643,94085,94085,20729,7793,5799,2681,4341,115,23036,1081,2188,2972.32,5613,826.41002,2145.90998,1094,50.0 - 79.9,1051.90998
1215,91504,91504,25121,11133,4958,5742,2336,952,26580,866,2353,3258.32,5590,648.76378,2609.55622,1459,50.0 - 79.9,1150.55622
1178,91402,91402,66049,9667,44329,2949,8781,323,71189,6425,19411,27186.64,41606,7806.2041,19380.4359,11898,50.0 - 79.9,7482.4359
1311,90034,90034,54279,28253,13034,5973,5742,1277,57040,4502,8524,10956.4,17248,1526.70594,9429.69406,2544,25.0 - 49.9,6885.69406
1608,93950,93950,14959,12414,794,1142,537,72,15465,534,1028,1362.4,2507,117.43844,1244.96156,535,25.0 - 49.9,709.96156
1662,94116,94116,43574,21008,1594,2615,17984,373,45488,1776,4435,5583.76,8676,1205.0165,4378.7435,1531,25.0 - 49.9,2847.7435
1334,90043,90043,41542,28058,12508,343,226,407,43950,3916,8983,11453.52,17819,3097.55932,8355.96068,7425,80.0 - 100.0,930.96068
1286,90007,90007,40356,13662,18304,1783,6167,440,36314,10686,17605,20890.48,26199,3413.52716,17476.95284,11141,50.0 - 79.9,6335.95284
1098,91335,91335,74943,24276,34447,8503,6408,1309,79001,6095,16407,21902.4,34250,4316.73574,17585.66426,7703,25.0 - 49.9,9882.66426
1289,90011,90011,95303,11162,83390,74,571,106,104053,16765,40661,54670.72,77789,17630.26512,37040.45488,25890,50.0 - 79.9,11150.45488
1709,92107,92107,28027,24568,2037,998,399,25,28123,1378,2816,3698.24,6295,217.7052,3480.5348,1155,25.0 - 49.9,2325.5348
1405,90278,90278,37928,28048,4378,2377,2862,263,40497,874,2113,2715.44,5888,395.71628,2319.72372,925,25.0 - 49.9,1394.72372
1294,90016,90016,44395,19932,22064,663,873,863,46913,4222,10438,14175.2,22601,3330.39926,10844.80074,6412,50.0 - 79.9,4432.80074
1088,92313,92313,11982,8539,2563,269,337,274,12345,411,1105,1374.88,3304,274.45224,1100.42776,1390,Over 100 (Data Error),0
1705,92103,92103,32324,25222,3694,2118,946,344,33253,1581,3213,4657.12,7083,412.11344,4245.00656,1012,0 - 24.9,3233.00656
1656,94112,94112,80009,25042,18683,2186,33867,231,83429,3804,7878,12438.4,23329,4914.413,7523.987,6756,80.0 - 100.0,767.987
1435,90503,90503,41801,24666,2828,2488,10628,1191,44003,1682,3428,5223.92,8774,575.28028,4648.63972,880,0 - 24.9,3768.63972
1404,90277,90277,33088,26737,2389,1836,1712,414,35124,956,1874,2326.48,4057,223.10938,2103.37062,462,0 - 24.9,1641.37062
1436,90504,90504,31958,19097,4411,1419,6704,327,33485,1177,2901,3676.4,7577,626.81054,3049.58946,1253,25.0 - 49.9,1796.58946
1377,90059,90059,41742,15631,25613,88,262,148,45366,7798,16688,21387.6,30931,5323.7834,16063.8166,12867,80.0 - 100.0,3196.8166
1629,94038,94038,3460,2351,1014,60,31,4,3518,55,77,124.8,182,65.9589,58.8411,162,Over 100 (Data Error),0
1300,90022,90022,62554,8278,53778,102,390,6,66989,5820,15659,22423.44,38287,6424.25436,15999.18564,12294,50.0 - 79.9,3705.18564
1717,92116,92116,31307,23568,5705,771,725,538,32901,1662,4057,5624.32,9154,613.06316,5011.25684,1883,25.0 - 49.9,3128.25684
1101,91343,91343,59420,17457,31668,3344,6054,897,63859,6312,14585,19276.4,29719,5089.63292,14186.76708,8093,50.0 - 79.9,6093.76708
1485,90706,90706,71907,32469,30196,892,7294,1056,77095,4402,13072,18717.92,33017,3928.45528,14789.46472,8557,50.0 - 79.9,6232.46472
1284,90005,90005,36624,6479,17700,481,11481,483,39228,3791,11520,15981.68,23272,4088.34108,11893.33892,4132,25.0 - 49.9,7761.33892
1018,95819,95819,17621,15222,1172,864,363,0,16796,476,980,1474.72,2185,100.10606,1374.61394,378,25.0 - 49.9,996.61394
1302,90024,90024,48880,27915,3819,7658,8513,975,37639,9986,12553,14087.84,15645,405.76584,13682.07416,327,0 - 24.9,13355.07416
1332,90041,90041,26941,13364,6748,976,5781,72,26816,1568,3018,4255.68,7110,818.16268,3437.51732,1307,25.0 - 49.9,2130.51732
1487,93528,93528,99,99,0,0,0,0,127,10,10,37.44,127,9.86346,27.57654,33,Over 100 (Data Error),0
1446,90621,90621,32112,10693,12629,981,7649,160,34953,3164,7365,10374,15416,2088.87542,8285.12458,4757,50.0 - 79.9,3528.12458
1017,95818,95818,19210,15647,1230,910,1413,10,20574,1772,3722,4436.64,6254,586.0788,3850.5612,2451,50.0 - 79.9,1399.5612
1695,92075,92075,12071,10032,1267,569,154,49,12530,436,819,1252.16,2115,128.77374,1123.38626,203,0 - 24.9,920.38626
1388,90245,90245,15655,12587,1623,716,411,318,16858,705,1389,1713.92,2584,119.67352,1594.24648,275,0 - 24.9,1319.24648
1574,93703,93703,30845,13867,12530,241,4184,23,33796,6820,14556,17781.92,23752,3518.19482,14263.72518,13867,80.0 - 100.0,396.72518
1297,90019,90019,64333,25092,28326,1556,8744,615,67749,4780,14117,18957.12,31255,4307.20934,14649.91066,6284,25.0 - 49.9,8365.91066
1646,94089,94089,19945,9825,3106,1518,5391,105,21389,1159,1858,2344.16,3948,335.482,2008.678,797,25.0 - 49.9,1211.678
1290,90012,90012,31566,11873,7254,963,11251,225,24163,3004,7755,10053.68,13515,2517.33024,7536.34976,2093,25.0 - 49.9,5443.34976
1507,93558,93558,236,236,0,0,0,0,236,18,24,24.96,68,6.42846,18.53154,15,80.0 - 100.0,3.53154
1762,95493,95493,321,287,34,0,0,0,321,17,61,74.88,100,2.683,72.197,17,0 - 24.9,55.197
1460,95372,95372,1977,1873,104,0,0,0,2068,42,205,229.84,464,44.91384,184.92616,226,Over 100 (Data Error),0
1019,95820,95820,33051,19759,9621,574,2642,455,35775,4048,9793,13087.36,20210,2612.69972,10474.66028,7502,50.0 - 79.9,2972.66028
1615,94005,94005,4298,2486,619,218,975,0,4537,87,204,295.36,719,46.39522,248.96478,192,50.0 - 79.9,56.96478
1183,91423,91423,31774,22604,2508,4726,1213,723,34018,1543,2789,3402.88,6041,374.27242,3028.60758,959,25.0 - 49.9,2069.60758
1354,90064,90064,25340,15890,3171,2779,2816,684,26892,1468,2263,3283.28,5536,449.60622,2833.67378,5395,Over 100 (Data Error),0
1573,93702,93702,41620,11585,24823,206,4907,99,45382,9947,22110,27906.32,35679,7305.03212,20601.28788,20170,80.0 - 100.0,431.28788
1441,90603,90603,19341,14047,4253,378,561,102,20145,514,1248,1601.6,2898,207.5503,1394.0497,589,25.0 - 49.9,805.0497
1309,90032,90032,44231,12375,28063,275,3461,57,45895,4172,10833,15382.64,23414,2721.36696,12661.27304,6459,50.0 - 79.9,6202.27304
1202,95605,95605,13484,6824,3559,2204,845,52,14510,1131,3275,5002.4,7941,887.65672,4114.74328,3519,80.0 - 100.0,595.74328
1234,95639,95639,324,117,196,0,11,0,333,10,10,10.4,70,7.88046,2.51954,36,Over 100 (Data Error),0
1243,95652,95652,892,852,7,8,25,0,937,386,587,692.64,752,39.49476,653.14524,259,25.0 - 49.9,394.14524
1075,91324,91324,27663,13446,7892,2001,3172,1152,29491,2781,4696,6338.8,9963,1093.31912,5245.48088,2086,25.0 - 49.9,3159.48088
1576,93705,93705,33947,20224,11474,382,1641,226,37906,7573,13891,18488.08,25230,3177.67646,15310.40354,13973,80.0 - 100.0,1337.40354
1179,91403,91403,23208,15710,1700,4257,885,656,24511,729,1781,2750.8,4373,421.2789,2329.5211,698,25.0 - 49.9,1631.5211
1120,92354,92354,19624,10939,2856,1310,3873,646,20286,1966,3332,4331.6,7359,626.59142,3705.00858,2338,50.0 - 79.9,1367.00858
1348,95443,95443,228,228,0,0,0,0,312,25,163,224.64,216,11.781,212.859,46,0 - 24.9,166.859
1433,90501,90501,40443,20002,12704,820,6501,416,43272,2578,6420,9316.32,14745,2050.70616,7265.61384,3285,25.0 - 49.9,3980.61384
1384,90232,90232,14115,8975,2696,921,1290,233,14810,444,1342,1880.32,3168,240.14212,1640.17788,515,25.0 - 49.9,1125.17788
1706,92104,92104,43188,28787,11009,1240,1537,615,45721,3282,6958,9480.64,16794,1501.08498,7979.55502,3780,25.0 - 49.9,4199.55502
1049,95824,95824,27857,12259,8436,784,6200,178,30109,4346,12046,15513.68,20957,3408.62286,12105.05714,8840,50.0 - 79.9,3265.05714
1133,91356,91356,28185,14302,3907,7241,1209,1526,29533,1708,3126,4252.56,7495,831.47298,3421.08702,1708,25.0 - 49.9,1713.08702
1455,90680,90680,28395,10118,11384,288,6406,199,30203,2410,6736,9165.52,14483,2377.465,6788.055,5078,50.0 - 79.9,1710.055
1442,90604,90604,38334,19875,16240,623,1580,16,41199,1884,4280,6500,13496,1278.94538,5221.05462,3021,50.0 - 79.9,2200.05462
1724,92123,92123,27902,20918,2897,669,3084,334,29396,1334,2912,3775.2,6780,540.5524,3234.6476,1547,25.0 - 49.9,1687.6476
1396,90262,90262,65238,10702,53608,181,584,163,68618,6253,16589,23127.52,40409,5989.53214,17137.98786,11317,50.0 - 79.9,5820.98786
1387,90242,90242,39081,13210,23112,708,1786,265,41580,2522,5984,8126.56,13750,1655.12912,6471.43088,3684,50.0 - 79.9,2787.43088
1303,90025,90025,44424,25286,6248,7197,5060,633,46265,3161,5871,8318.96,13774,953.35014,7365.60986,1058,0 - 24.9,6307.60986
1578,93710,93710,29666,21844,5074,941,1587,220,30163,5659,9007,10843.04,14646,1205.69476,9637.34524,5965,50.0 - 79.9,3672.34524
1666,92011,92011,23941,19069,2616,992,1152,112,24881,2052,2577,3310.32,4805,233.5591,3076.7609,524,0 - 24.9,2552.7609
1437,90505,90505,35301,21367,2331,2759,8186,658,36934,893,1882,2883.92,6572,418.7355,2465.1845,651,25.0 - 49.9,1814.1845
1444,90606,90606,30730,10980,19005,415,310,20,32224,1259,3521,5454.8,10964,1374.96888,4079.83112,3179,50.0 - 79.9,900.83112
1463,95376,95376,47558,28082,14240,2297,2537,402,50881,2035,5006,7326.8,14751,1666.82298,5659.97702,5475,80.0 - 100.0,184.97702
1239,95646,95646,64,47,9,3,5,0,64,17,28,33.28,52,0,0,0,No Data,0
1720,92119,92119,22504,18938,1580,1056,789,141,23432,605,1665,2479.36,4205,296.13944,2183.22056,1042,25.0 - 49.9,1141.22056
1362,90077,90077,8477,5809,586,1473,426,183,8786,215,311,341.12,875,46.38538,294.73462,40,0 - 24.9,254.73462
1394,90255,90255,69653,4315,64672,128,515,23,75394,7076,20515,28831.92,47024,7595.90276,21236.01724,12098,50.0 - 79.9,9138.01724
1372,90220,90220,47259,21740,24462,204,683,170,50827,4311,11145,15455.44,24491,4182.7206,11272.7194,10186,80.0 - 100.0,1086.7194
1644,94086,94086,45786,18500,7427,6895,12473,491,49779,2260,4045,5031.52,9216,1128.47922,3903.04078,1418,25.0 - 49.9,2485.04078
1244,95653,95653,640,150,480,10,0,0,657,21,21,76.96,195,40.97768,35.98232,109,Over 100 (Data Error),0
1216,91505,91505,29132,18679,6003,2140,1852,458,30939,1757,3052,4521.92,6785,403.29674,4118.62326,984,0 - 24.9,3134.62326
1386,90241,90241,41638,12308,25696,871,2098,665,44517,2298,4943,7869.68,16039,1549.94364,6319.73636,3556,50.0 - 79.9,2763.73636
1333,90042,90042,58981,19591,32644,964,5623,159,62455,5479,13124,17642.56,27860,3091.0879,14551.4721,5923,25.0 - 49.9,8628.4721
1635,94061,94061,36042,21596,10453,1996,1857,140,38578,1452,2745,4333.68,8827,1084.92852,3248.75148,1492,25.0 - 49.9,1756.75148
1721,92120,92120,26344,21135,2585,770,1402,452,28481,1381,2561,3220.88,5226,288.6932,2932.1868,1028,25.0 - 49.9,1904.1868
1356,90066,90066,55778,32187,13691,3883,5057,960,58915,3150,6448,8860.8,16255,1164.53126,7696.26874,1866,0 - 24.9,5830.26874
1308,90031,90031,36335,7581,21065,204,7461,24,38594,3774,10800,15194.4,23020,3182.17614,12012.22386,5746,25.0 - 49.9,6266.22386
1184,91436,91436,13570,8675,855,3185,351,504,14256,314,554,711.36,1455,128.82184,582.53816,168,25.0 - 49.9,414.53816
1355,90065,90065,43952,13952,23669,1156,5111,64,46812,2803,9086,13243.36,21204,2532.55152,10710.80848,4652,25.0 - 49.9,6058.80848
1304,90026,90026,63717,23308,29904,1443,8924,138,67034,5335,15000,20132.32,30908,4110.11946,16022.20054,6931,25.0 - 49.9,9091.20054
1186,95564,95564,381,373,4,4,0,0,402,58,129,174.72,229,18.73692,155.98308,98,50.0 - 79.9,57.98308
1586,93726,93726,38513,21285,12200,549,3976,503,42336,6187,14486,19865.04,27483,3033.8474,16831.1926,13878,80.0 - 100.0,2953.1926
1301,90023,90023,42845,3399,39143,27,255,21,46348,5152,13071,19054.88,29652,5994.48112,13060.39888,11534,80.0 - 100.0,1526.39888
1618,94015,94015,61923,21860,7471,2242,29445,905,64170,3077,5755,7094.88,13706,1138.40854,5956.47146,2395,25.0 - 49.9,3561.47146
1715,92114,92114,65127,29341,22578,558,12392,258,69412,4471,11306,15546.96,27718,3363.5332,12183.4268,10099,80.0 - 100.0,2084.4268
1450,90638,90638,47125,26868,12066,1388,6608,195,46801,1731,3423,5200,9958,856.90484,4343.09516,1745,25.0 - 49.9,2598.09516
1245,95655,95655,3870,2611,321,578,279,81,4205,311,760,813.28,1292,64.36184,748.91816,508,50.0 - 79.9,240.91816
1249,95661,95661,29223,24585,1772,1227,1352,287,30563,1152,2603,3331.12,6113,471.12812,2859.99188,1510,50.0 - 79.9,1349.99188
1457,95368,95368,12850,7516,4472,691,130,41,13635,735,1163,2218.32,4059,375.07406,1843.24594,1363,50.0 - 79.9,480.24594
1456,95367,95367,22646,11377,10175,279,467,348,24446,949,2673,4193.28,8944,976.25636,3217.02364,3271,Over 100 (Data Error),0
1338,90047,90047,45165,30584,13177,661,208,535,48190,5001,10238,13915.2,22233,3460.17032,10455.02968,12241,Over 100 (Data Error),0
1335,90044,90044,82238,33341,48049,271,385,192,89836,12852,32168,41362.88,57859,12042.43714,29320.44286,23882,80.0 - 100.0,5438.44286
1617,94014,94014,45755,12657,12108,1053,19620,317,48333,1777,4246,6642.48,11349,1203.6354,5438.8446,2508,25.0 - 49.9,2930.8446
1453,90660,90660,59327,17042,40474,477,1262,72,62987,2849,7789,12418.64,22558,2546.31374,9872.32626,5988,50.0 - 79.9,3884.32626
1217,95621,95621,39386,32286,3276,2148,1459,217,41852,2254,5809,7840.56,13685,1053.8978,6786.6622,4507,50.0 - 79.9,2279.6622
1206,95610,95610,42212,33304,4766,3189,634,319,44421,3248,6767,9261.2,15824,1564.60098,7696.59902,5455,50.0 - 79.9,2241.59902
1137,91364,91364,25954,17488,1787,4792,647,1240,27448,1269,1960,3300.96,4961,340.30828,2960.65172,839,25.0 - 49.9,2121.65172
1725,92124,92124,27676,22401,1922,966,2049,338,30920,1224,2218,3525.6,7122,225.2022,3300.3978,674,0 - 24.9,2626.3978
1368,90201,90201,93635,8553,83499,105,674,804,102186,10141,28850,40839.76,66044,9661.07472,31178.68528,17516,50.0 - 79.9,13662.68528
1095,91326,91326,34292,17289,3112,5231,7152,1508,36136,1214,2230,3032.64,5729,498.40874,2534.23126,781,25.0 - 49.9,1753.23126
1020,95821,95821,32947,24484,4493,2306,1338,326,35410,3896,9434,11479.52,16721,2031.89016,9447.62984,8416,80.0 - 100.0,1031.62984
1181,91406,91406,51242,17452,26163,4329,2681,617,55235,3687,10847,15801.76,25056,3580.12724,12221.63276,5727,25.0 - 49.9,6494.63276
1021,95822,95822,41538,25300,7722,1656,6588,272,44349,4135,9586,13858,20681,2195.50116,11662.49884,7946,50.0 - 79.9,3716.49884
1716,92115,92115,60307,37069,13203,1995,6331,1709,60963,8075,16512,20838.48,30750,2728.24464,18110.23536,7910,25.0 - 49.9,10200.23536
1614,94002,94002,25447,15713,2183,3245,3999,307,26609,573,1270,1676.48,3437,198.35596,1478.12404,919,50.0 - 79.9,559.12404
1718,92117,92117,51065,35998,8496,2457,3616,498,54446,2691,6006,9005.36,15069,1135.94366,7869.41634,2694,25.0 - 49.9,5175.41634
1383,90230,90230,30870,16354,8859,1785,3231,641,32584,1832,3665,5501.6,8481,1037.74146,4463.85854,1691,25.0 - 49.9,2772.85854
1410,90293,90293,12197,9487,1200,653,735,122,12558,591,874,1099.28,1881,42.20846,1057.07154,166,0 - 24.9,891.07154
1639,94066,94066,39982,20051,8294,3078,7780,779,42626,1086,2466,4012.32,7809,875.42376,3136.89624,1702,50.0 - 79.9,1434.89624
1373,90221,90221,49630,13784,35583,71,177,15,53669,5065,14166,18972.72,31510,5961.99806,13010.72194,16300,Over 100 (Data Error),0
1097,91331,91331,94423,15596,73695,797,4109,226,100743,6897,20093,29727.36,49879,8257.23628,21470.12372,15265,50.0 - 79.9,6205.12372
1076,91325,91325,31843,16193,8069,2913,3705,963,33297,3256,5820,7284.16,10777,1171.1279,6113.0321,2280,25.0 - 49.9,3833.0321
1330,90039,90039,27213,13569,8555,1227,3528,334,28166,827,2636,4117.36,6912,686.06558,3431.29442,1409,25.0 - 49.9,2022.29442
1376,90058,90058,2381,306,1979,0,96,0,2674,1227,1895,2049.84,2242,570.17456,1479.66544,1053,50.0 - 79.9,426.66544
1704,92102,92102,41423,15804,22683,613,2004,319,44452,4470,13080,17131.92,25568,2944.02182,14187.89818,6739,25.0 - 49.9,7448.89818
1640,94070,94070,28420,22129,1704,2485,1813,289,30286,692,1137,1596.4,3191,102.4383,1493.9617,263,0 - 24.9,1230.9617
1440,90602,90602,24967,11639,12341,197,628,162,25651,1621,4188,6037.2,10695,1199.76538,4837.43462,2813,50.0 - 79.9,2024.43462
1628,94037,94037,2744,2558,84,102,0,0,2895,74,121,125.84,276,9.26,116.58,40,25.0 - 49.9,76.58
1392,90250,90250,89771,36207,43746,2614,4802,2402,96452,7070,18007,25563.2,42744,5485.42924,20077.77076,10566,50.0 - 79.9,9511.77076
1609,93953,93953,4313,3539,233,262,279,0,4130,164,430,510.64,863,8.92,501.72,28,0 - 24.9,473.72
1131,91354,91354,27959,21079,2161,1194,2845,680,30005,457,1381,2088.32,3368,215.81876,1872.50124,538,25.0 - 49.9,1334.50124
1478,95405,95405,20220,16915,2004,514,659,128,20935,593,1461,2520.96,4097,289.35738,2231.60262,1079,25.0 - 49.9,1152.60262
1107,92333,92333,217,217,0,0,0,0,217,0,6,48.88,78,6.42846,42.45154,46,Over 100 (Data Error),0
1645,94087,94087,51906,25018,2241,8338,14660,1649,55475,1181,2523,3017.04,5984,525.76376,2491.27624,825,25.0 - 49.9,1666.27624
1161,95547,95547,1109,1098,6,5,0,0,1158,35,127,190.32,295,30.56038,159.75962,106,50.0 - 79.9,53.75962
1625,94027,94027,6917,5607,189,488,592,41,6870,239,300,366.08,425,9.668,356.412,19,0 - 24.9,337.412
1462,95375,95375,116,114,1,0,1,0,111,0,0,0,0,0,0,0,No Data,0
1707,92105,92105,66996,20353,32355,499,10996,2793,72205,8533,20186,27563.12,43394,6621.96548,20941.15452,16778,80.0 - 100.0,4163.15452
1448,90630,90630,47016,28580,5089,1942,10559,846,49035,1320,3098,4355.52,9283,666.0442,3689.4758,2816,50.0 - 79.9,873.4758
1337,90046,90046,49837,31473,5098,10168,2030,1068,50781,3478,7274,9662.64,14050,1397.67996,8264.96004,1305,0 - 24.9,6959.96004
1524,93612,93612,33536,24355,6297,1120,1525,239,35947,4677,8812,11412.96,18478,1529.44932,9883.51068,8287,80.0 - 100.0,1596.51068
